time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs)
493098750,0,2838,0,9960.661,25.5,493.09875,6.7552824,0.688611865
493165000,0,2884,0,9953.55,25.5,493.165,6.9168264,0.705079144
493231250,0,2953,0,9943.36,25.5,493.23125,7.07136,0.720831804
493297500,0,3035,0,9936.75,25.5,493.2975,7.219188,0.735900917
493363750,0,3063,0,9929.35,25.5,493.36375,7.3606152,0.750317554
493430000,0,3114,0,9919.243,25.5,493.43,7.4953368,0.764050642
493496250,0,3185,0,9908.614,25.5,493.49625,7.6239624,0.777162324
493562500,0,3237,0,9905.126,25.5,493.5625,7.746492,0.789652599
493628750,0,3295,0,9896.808,25.5,493.62875,7.8629256,0.801521468
493695000,0,3328,0,9892.64,25.5,493.695,7.973568,0.8128
493761250,0,3391,0,9881.391,25.5,493.76125,8.078724,0.823519266
493827500,0,3431,0,9872.043,25.5,493.8275,8.1783936,0.833679266
493893750,0,3452,0,9864.475,25.5,493.89375,8.2728816,0.84331107
493960000,0,3491,0,9855.125,25.5,493.96,8.3624928,0.852445749
494026250,0,3539,0,9845.81,25.5,494.02625,8.4472272,0.861083303
494092500,0,3594,0,9840.171,25.5,494.0925,8.5273896,0.869254801
494158750,0,3612,0,9827.452,25.5,494.15875,8.6032848,0.876991315
494225000,0,3641,0,9822.299,25.5,494.225,8.6752176,0.884323914
494291250,0,3634,0,9812.567,25.5,494.29125,8.7428832,0.891221529
494357500,0,3699,0,9801.761,25.5,494.3575,8.8068912,0.8977463
494423750,0,3705,0,9794.844,25.5,494.42375,8.8672416,0.903898226
494490000,0,3732,0,9785.619,25.5,494.49,8.9239344,0.909677309
494556250,0,3758,0,9779.28,25.5,494.55625,8.9775792,0.915145688
494622500,0,3777,0,9766.389,25.5,494.6225,9.028176,0.920303364
494688750,0,3799,0,9762.002,25.5,494.68875,9.0760296,0.925181407
494755000,0,3823,0,9747.922,25.5,494.755,9.1208352,0.929748746
494821250,0,3837,0,9740.409,25.5,494.82125,9.1632024,0.934067523
494887500,0,3827,0,9736.42,25.5,494.8875,9.2028264,0.938106667
494953750,0,3850,0,9719.8,25.5,494.95375,9.2403168,0.941928318
495020000,0,3888,0,9713.198,25.5,495.02,9.2753688,0.945501407
495086250,0,3883,0,9708.926,25.5,495.08625,9.308592,0.948888073
495152500,0,3902,0,9700.338,25.5,495.1525,9.3396816,0.952057248
495218750,0,3902,0,9691.746,25.5,495.21875,9.3689424,0.95504
495285000,0,3931,0,9680.375,25.5,495.285,9.3963744,0.95783633
495351250,0,3959,0,9673.085,25.5,495.35125,9.4222824,0.960477309
495417500,0,3975,0,9663.913,25.5,495.4175,9.4466664,0.962962936
495483750,0,3925,0,9653.412,25.5,495.48375,9.4692216,0.965262141
495550000,0,3979,0,9646.303,25.5,495.55,9.4908624,0.967468135
495616250,0,3977,0,9635.71,25.5,495.61625,9.5109792,0.969518777
495682500,0,3974,0,9622.431,25.5,495.6825,9.5298768,0.971445138
495748750,0,3979,0,9619.226,25.5,495.74875,9.5475552,0.973247217
495815000,0,3979,0,9606.062,25.5,495.815,9.5640144,0.974925015
495881250,0,4020,0,9598.102,25.5,495.88125,9.5795592,0.976509602
495947500,0,3990,0,9592.366,25.5,495.9475,9.5941896,0.978000979
496013750,0,3998,0,9579.342,25.5,496.01375,9.6082104,0.979430214
496080000,0,3994,0,9570.452,25.5,496.08,9.621012,0.980735168
496146250,0,4033,0,9563.309,25.5,496.14625,9.633204,0.981977982
496212500,0,4040,0,9557.23,25.5,496.2125,9.6444816,0.983127584
496278750,0,4021,0,9546.847,25.5,496.27875,9.6551496,0.984215046
496345000,0,4069,0,9531.986,25.5,496.345,9.6649032,0.985209297
496411250,0,4026,0,9523.621,25.5,496.41125,9.674352,0.986172477
496477500,0,4053,0,9523.74,25.5,496.4775,9.6831912,0.987073517
496543750,0,4037,0,9512.583,25.5,496.54375,9.6914208,0.987912416
496610000,0,4028,0,9504.486,25.5,496.61,9.6990408,0.988689174
496676250,0,4042,0,9494.973,25.5,496.67625,9.706356,0.989434862
496742500,0,4071,0,9479.315,25.5,496.7425,9.7130616,0.99011841
496808750,0,4054,0,9479.278,25.5,496.80875,9.7194624,0.990770887
496875000,0,4070,0,9466.624,25.5,496.875,9.7252536,0.991361223
496941250,0,4069,0,9455.965,25.5,496.94125,9.7310448,0.99195156
497007500,0,4061,0,9445.763,25.5,497.0075,9.7362264,0.992479755
497073750,0,4086,0,9437.598,25.5,497.07375,9.7411032,0.992976881
497140000,0,4057,0,9429.128,25.5,497.14,9.7456752,0.993442936
497206250,0,4055,0,9422.631,25.5,497.20625,9.7499424,0.99387792
497272500,0,4078,0,9410.727,25.5,497.2725,9.7539048,0.994281835
497338750,0,4087,0,9402.711,25.5,497.33875,9.7578672,0.994685749
497405000,0,4058,0,9391.055,25.5,497.405,9.76122,0.995027523
497471250,0,4078,0,9383.329,25.5,497.47125,9.7645728,0.995369297
497537500,0,4070,0,9379.347,25.5,497.5375,9.7679256,0.99571107
497603750,0,4076,0,9365.255,25.5,497.60375,9.7706688,0.995990703
497670000,0,4071,0,9355.855,25.5,497.67,9.773412,0.996270336
497736250,0,4080,0,9345.818,25.5,497.73625,9.7758504,0.996518899
497802500,0,4069,0,9339.205,25.5,497.8025,9.7782888,0.996767462
497868750,0,4065,0,9328.794,25.5,497.86875,9.7807272,0.997016024
497935000,0,4085,0,9322.689,25.5,497.935,9.7828608,0.997233517
498001250,0,4088,0,9313.647,25.5,498.00125,9.7846896,0.997419939
498067500,0,4078,0,9299.235,25.5,498.0675,9.7865184,0.997606361
498133750,0,4094,0,9291.363,25.5,498.13375,9.7883472,0.997792783
498200000,0,4103,0,9283.149,25.5,498.2,9.7898712,0.997948135
498266250,0,4108,0,9276.153,25.5,498.26625,9.7913952,0.998103486
498332500,0,4098,0,9267.063,25.5,498.3325,9.7929192,0.998258838
498398750,0,4103,0,9253.86,25.5,498.39875,9.7941384,0.998383119
498465000,0,4097,0,9247.443,25.5,498.465,9.7953576,0.998507401
498531250,0,4059,0,9239.233,25.5,498.53125,9.7965768,0.998631682
498597500,0,4115,0,9227.482,25.5,498.5975,9.797796,0.998755963
498663750,0,4102,0,9223,25.5,498.66375,9.7987104,0.998849174
498730000,0,4105,0,9210.538,25.5,498.73,9.7996248,0.998942385
498796250,0,4103,0,9201.878,25.5,498.79625,9.8005392,0.999035596
498862500,0,4070,0,9190.019,25.5,498.8625,9.8014536,0.999128807
498928750,0,4112,0,9184.66,25.5,498.92875,9.8020632,0.999190948
498995000,0,4093,0,9178.269,25.5,498.995,9.8029776,0.999284159
499061250,0,4088,0,9168.103,25.5,499.06125,9.8035872,0.9993463
499127500,0,4086,0,9157.18,25.5,499.1275,9.8041968,0.99940844
499193750,0,4078,0,9148.558,25.5,499.19375,9.8048064,0.999470581
499260000,0,4094,0,9139.463,25.5,499.26,9.805416,0.999532722
499326250,0,4074,0,9127.714,25.5,499.32625,9.8060256,0.999594862
499392500,0,4120,0,9121.157,25.5,499.3925,9.8063304,0.999625933
499458750,0,4089,0,9116.352,25.5,499.45875,9.80694,0.999688073
499525000,0,4096,0,9104.301,25.5,499.525,9.8072448,0.999719144
499591250,0,4105,0,9093.068,25.5,499.59125,9.8075496,0.999750214
499657500,0,4081,0,9082.754,25.5,499.6575,9.8081592,0.999812355
499723750,0,4086,0,9071.832,25.5,499.72375,9.808464,0.999843425
499790000,0,4073,0,9062.03,25.5,499.79,9.8087688,0.999874495
499856250,0,4111,0,9056.247,25.5,499.85625,9.8090736,0.999905566
499922500,0,4079,0,9048.017,25.5,499.9225,9.8093784,0.999936636
499988750,0,4076,0,9040.19,25.5,499.98875,9.8096832,0.999967706
500055000,0,4108,0,9031.158,25.5,500.055,9.809988,0.999998777
500121250,0,4119,0,9020.942,25.5,500.12125,9.809988,0.999998777
500187500,0,4106,0,9013.878,25.5,500.1875,9.8102928,1.000029847
500253750,0,4095,0,9004.32,25.5,500.25375,9.8105976,1.000060917
500320000,0,4082,0,8991.416,25.5,500.32,9.8105976,1.000060917
500386250,0,4093,0,8985.933,25.5,500.38625,9.8109024,1.000091988
500452500,0,4094,0,8976.925,25.5,500.4525,9.8112072,1.000123058
500518750,0,4102,0,8965.119,25.5,500.51875,9.8112072,1.000123058
500585000,0,4105,0,8960.733,25.5,500.585,9.811512,1.000154128
500651250,0,4099,0,8953.309,25.5,500.65125,9.811512,1.000154128
500717500,0,4088,0,8942.669,25.5,500.7175,9.811512,1.000154128
500783750,0,4096,0,8934.092,25.5,500.78375,9.8118168,1.000185199
500850000,0,4083,0,8922.163,25.5,500.85,9.8118168,1.000185199
500916250,0,4093,0,8913.538,25.5,500.91625,9.8121216,1.000216269
500982500,0,4076,0,8904.681,25.5,500.9825,9.8121216,1.000216269
501048750,0,4109,0,8897.567,25.5,501.04875,9.8121216,1.000216269
501115000,0,4102,0,8884.159,25.5,501.115,9.8121216,1.000216269
501181250,0,4072,0,8875.141,25.5,501.18125,9.8124264,1.000247339
501247500,0,4097,0,8870.144,25.5,501.2475,9.8124264,1.000247339
501313750,0,4088,0,8859.391,25.5,501.31375,9.8124264,1.000247339
501380000,0,4071,0,8850.86,25.5,501.38,9.8124264,1.000247339
501446250,0,4092,0,8841.431,25.5,501.44625,9.8127312,1.00027841
501512500,0,4100,0,8831.787,25.5,501.5125,9.8127312,1.00027841
501578750,0,4113,0,8823.06,25.5,501.57875,9.8127312,1.00027841
501645000,0,4088,0,8814.745,25.5,501.645,9.8127312,1.00027841
501711250,0,4099,0,8807.831,25.5,501.71125,9.8127312,1.00027841
501777500,0,4096,0,8800.091,25.5,501.7775,9.8127312,1.00027841
501843750,0,4092,0,8789.153,25.5,501.84375,9.813036,1.00030948
501910000,0,4056,0,8777.762,25.5,501.91,9.813036,1.00030948
501976250,0,4094,0,8770.886,25.5,501.97625,9.813036,1.00030948
502042500,0,4109,0,8762.198,25.5,502.0425,9.813036,1.00030948
502108750,0,4105,0,8753.181,25.5,502.10875,9.813036,1.00030948
502175000,0,4079,0,8740.305,25.5,502.175,9.813036,1.00030948
502241250,0,4118,0,8734.756,25.5,502.24125,9.813036,1.00030948
502307500,0,4086,0,8724.495,25.5,502.3075,9.813036,1.00030948
502373750,0,4108,0,8712.858,25.5,502.37375,9.813036,1.00030948
502440000,0,4099,0,8705.857,25.5,502.44,9.813036,1.00030948
502506250,0,4096,0,8698.109,25.5,502.50625,9.813036,1.00030948
502572500,0,4087,0,8686.52,25.5,502.5725,9.813036,1.00030948
502638750,0,4065,0,8678.711,25.5,502.63875,9.813036,1.00030948
502705000,0,4103,0,8669.454,25.5,502.705,9.813036,1.00030948
502771250,0,4118,0,8665.335,25.5,502.77125,9.8133408,1.00034055
502837500,0,4062,0,8653.55,25.5,502.8375,9.8133408,1.00034055
502903750,0,4105,0,8646.716,25.5,502.90375,9.8133408,1.00034055
502970000,0,4091,0,8638.018,25.5,502.97,9.8133408,1.00034055
503036250,0,4089,0,8626.751,25.5,503.03625,9.8133408,1.00034055
503102500,0,4094,0,8613.854,25.5,503.1025,9.8133408,1.00034055
503168750,0,4111,0,8608.71,25.5,503.16875,9.8133408,1.00034055
503235000,0,4114,0,8601.524,25.5,503.235,9.8133408,1.00034055
503301250,0,4121,0,8596.249,25.5,503.30125,9.8133408,1.00034055
503367500,0,4100,0,8583.412,25.5,503.3675,9.8133408,1.00034055
503433750,0,4096,0,8572.363,25.5,503.43375,9.8133408,1.00034055
503500000,0,4097,0,8564.708,25.5,503.5,9.8133408,1.00034055
503566250,0,4105,0,8555.482,25.5,503.56625,9.8133408,1.00034055
503632500,0,4098,0,8545.248,25.5,503.6325,9.8133408,1.00034055
503698750,0,4090,0,8536.749,25.5,503.69875,9.8133408,1.00034055
503765000,0,4131,0,8528.725,25.5,503.765,9.8133408,1.00034055
503831250,0,4113,0,8518.989,25.5,503.83125,9.8133408,1.00034055
503897500,0,4075,0,8512.026,25.5,503.8975,9.8133408,1.00034055
503963750,0,4108,0,8505.421,25.5,503.96375,9.8133408,1.00034055
504030000,0,4087,0,8491.448,25.5,504.03,9.8133408,1.00034055
504096250,0,4099,0,8482.389,25.5,504.09625,9.8133408,1.00034055
504162500,0,4064,0,8473.233,25.5,504.1625,9.8133408,1.00034055
504228750,0,4113,0,8461.385,25.5,504.22875,9.8133408,1.00034055
504295000,0,4099,0,8455.789,25.5,504.295,9.8133408,1.00034055
504361250,0,4095,0,8447.146,25.5,504.36125,9.8133408,1.00034055
504427500,0,4078,0,8434.008,25.5,504.4275,9.8133408,1.00034055
504493750,0,4101,0,8430.635,25.5,504.49375,9.8133408,1.00034055
504560000,0,4097,0,8419.246,25.5,504.56,9.8133408,1.00034055
504626250,0,4121,0,8408.668,25.5,504.62625,9.8133408,1.00034055
504692500,0,4072,0,8403.665,25.5,504.6925,9.8133408,1.00034055
504758750,0,4091,0,8390.53,25.5,504.75875,9.8133408,1.00034055
504825000,0,4103,0,8383.965,25.5,504.825,9.8133408,1.00034055
504891250,0,4109,0,8380.116,25.5,504.89125,9.8133408,1.00034055
504957500,0,4135,0,8365.899,25.5,504.9575,9.8133408,1.00034055
505023750,0,4102,0,8356.044,25.5,505.02375,9.8133408,1.00034055
505090000,0,4094,0,8347.021,25.5,505.09,9.8133408,1.00034055
505156250,0,4058,0,8339.658,25.5,505.15625,9.8133408,1.00034055
505222500,0,4086,0,8329.851,25.5,505.2225,9.8133408,1.00034055
505288750,0,4129,0,8320.674,25.5,505.28875,9.8133408,1.00034055
505355000,0,4110,0,8316.031,25.5,505.355,9.8133408,1.00034055
505421250,0,4101,0,8300.491,25.5,505.42125,9.8133408,1.00034055
505487500,0,4095,0,8295.698,25.5,505.4875,9.8133408,1.00034055
505553750,0,4096,0,8284.646,25.5,505.55375,9.8133408,1.00034055
505620000,0,4097,0,8274.666,25.5,505.62,9.8133408,1.00034055
505686250,0,4069,0,8268.991,25.5,505.68625,9.8133408,1.00034055
505752500,0,4102,0,8257.151,25.5,505.7525,9.8133408,1.00034055
505818750,0,4096,0,8251.815,25.5,505.81875,9.8133408,1.00034055
505885000,0,4105,0,8240.869,25.5,505.885,9.813036,1.00030948
505951250,0,4126,0,8231.5,25.5,505.95125,9.813036,1.00030948
506017500,0,4106,0,8225.483,25.5,506.0175,9.813036,1.00030948
506083750,0,4111,0,8218.697,25.5,506.08375,9.813036,1.00030948
506150000,0,4092,0,8205.358,25.5,506.15,9.813036,1.00030948
506216250,0,4102,0,8199.827,25.5,506.21625,9.813036,1.00030948
506282500,0,4105,0,8186.167,25.5,506.2825,9.813036,1.00030948
506348750,0,4100,0,8179.023,25.5,506.34875,9.813036,1.00030948
506415000,0,4089,0,8170.549,25.5,506.415,9.813036,1.00030948
506481250,0,4118,0,8162.952,25.5,506.48125,9.813036,1.00030948
506547500,0,4108,0,8158.551,25.5,506.5475,9.813036,1.00030948
506613750,0,4098,0,8142.903,25.5,506.61375,9.813036,1.00030948
506680000,0,4072,0,8138.447,25.5,506.68,9.813036,1.00030948
506746250,0,4100,0,8127.41,25.5,506.74625,9.813036,1.00030948
506812500,0,4109,0,8119.914,25.5,506.8125,9.813036,1.00030948
506878750,0,4127,0,8109.253,25.5,506.87875,9.813036,1.00030948
506945000,0,4101,0,8097.174,25.5,506.945,9.813036,1.00030948
507011250,0,4085,0,8091.805,25.5,507.01125,9.813036,1.00030948
507077500,0,4096,0,8079.256,25.5,507.0775,9.813036,1.00030948
507143750,0,4090,0,8070.769,25.5,507.14375,9.813036,1.00030948
507210000,0,4097,0,8063.168,25.5,507.21,9.813036,1.00030948
507276250,0,4099,0,8056.431,25.5,507.27625,9.813036,1.00030948
507342500,0,4073,0,8046.173,25.5,507.3425,9.813036,1.00030948
507408750,0,4090,0,8034.327,25.5,507.40875,9.813036,1.00030948
507475000,0,4078,0,8026.407,25.5,507.475,9.813036,1.00030948
507541250,0,4110,0,8022.559,25.5,507.54125,9.813036,1.00030948
507607500,0,4095,0,8008.683,25.5,507.6075,9.813036,1.00030948
507673750,0,4103,0,8000.483,25.5,507.67375,9.813036,1.00030948
507740000,0,4113,0,7992.458,25.5,507.74,9.813036,1.00030948
507806250,0,4083,0,7984.28,25.5,507.80625,9.813036,1.00030948
507872500,0,4121,0,7973.527,25.5,507.8725,9.813036,1.00030948
507938750,0,4112,0,7967.561,25.5,507.93875,9.813036,1.00030948
508005000,0,4077,0,7953.518,25.5,508.005,9.813036,1.00030948
508071250,0,4109,0,7946.133,25.5,508.07125,9.813036,1.00030948
508137500,0,4082,0,7943.104,25.5,508.1375,9.813036,1.00030948
508203750,0,4095,0,7930.767,25.5,508.20375,9.813036,1.00030948
508270000,0,4054,0,7921.584,25.5,508.27,9.813036,1.00030948
508336250,0,4092,0,7909.739,25.5,508.33625,9.813036,1.00030948
508402500,0,4111,0,7903.184,25.5,508.4025,9.813036,1.00030948
508468750,0,4107,0,7898.264,25.5,508.46875,9.813036,1.00030948
508535000,0,4083,0,7884.163,25.5,508.535,9.813036,1.00030948
508601250,0,4105,0,7875.232,25.5,508.60125,9.813036,1.00030948
508667500,0,4093,0,7866.736,25.5,508.6675,9.813036,1.00030948
508733750,0,4103,0,7861.447,25.5,508.73375,9.813036,1.00030948
508800000,0,4115,0,7850.129,25.5,508.8,9.813036,1.00030948
508866250,0,4087,0,7841.566,25.5,508.86625,9.813036,1.00030948
508932500,0,4108,0,7835.205,25.5,508.9325,9.813036,1.00030948
508998750,0,4100,0,7825.776,25.5,508.99875,9.813036,1.00030948
509065000,0,4114,0,7813.927,25.5,509.065,9.813036,1.00030948
509131250,0,4119,0,7807.585,25.5,509.13125,9.813036,1.00030948
509197500,0,4109,0,7798.145,25.5,509.1975,9.813036,1.00030948
509263750,0,4088,0,7785.389,25.5,509.26375,9.813036,1.00030948
509330000,0,4103,0,7782.409,25.5,509.33,9.813036,1.00030948
509396250,0,4099,0,7771.992,25.5,509.39625,9.813036,1.00030948
509462500,0,4100,0,7764.238,25.5,509.4625,9.813036,1.00030948
509528750,0,4117,0,7754.08,25.5,509.52875,9.813036,1.00030948
509595000,0,4089,0,7744.753,25.5,509.595,9.813036,1.00030948
509661250,0,4123,0,7734.802,25.5,509.66125,9.813036,1.00030948
509727500,0,4094,0,7729.2,25.5,509.7275,9.813036,1.00030948
509793750,0,4111,0,7715.178,25.5,509.79375,9.813036,1.00030948
509860000,0,4119,0,7709.635,25.5,509.86,9.813036,1.00030948
509926250,0,4089,0,7702.39,25.5,509.92625,9.813036,1.00030948
509992500,0,4100,0,7692.055,25.5,509.9925,9.813036,1.00030948
510058750,0,4087,0,7679.933,25.5,510.05875,9.8127312,1.00027841
510125000,0,4118,0,7671.199,25.5,510.125,9.8127312,1.00027841
510191250,0,4105,0,7667.072,25.5,510.19125,9.8127312,1.00027841
510257500,0,4094,0,7655.999,25.5,510.2575,9.8127312,1.00027841
510323750,0,4083,0,7650.985,25.5,510.32375,9.8127312,1.00027841
510390000,0,4104,0,7636.921,25.5,510.39,9.8127312,1.00027841
510456250,0,4129,0,7628.665,25.5,510.45625,9.8127312,1.00027841
510522500,0,4095,0,7617.408,25.5,510.5225,9.8127312,1.00027841
510588750,0,4085,0,7611.093,25.5,510.58875,9.8127312,1.00027841
510655000,0,4090,0,7604.102,25.5,510.655,9.8127312,1.00027841
510721250,0,4117,0,7595.685,25.5,510.72125,9.8127312,1.00027841
510787500,0,4089,0,7583.209,25.5,510.7875,9.8127312,1.00027841
510853750,0,4101,0,7577.829,25.5,510.85375,9.8127312,1.00027841
510920000,0,4096,0,7567.171,25.5,510.92,9.8127312,1.00027841
510986250,0,4084,0,7558.371,25.5,510.98625,9.8127312,1.00027841
511052500,0,4113,0,7552.771,25.5,511.0525,9.8127312,1.00027841
511118750,0,4069,0,7541.353,25.5,511.11875,9.8127312,1.00027841
511185000,0,4090,0,7530.941,25.5,511.185,9.8127312,1.00027841
511251250,0,4093,0,7519.365,25.5,511.25125,9.8127312,1.00027841
511317500,0,4098,0,7516.936,25.5,511.3175,9.8127312,1.00027841
511383750,0,4093,0,7505.197,25.5,511.38375,9.8127312,1.00027841
511450000,0,4093,0,7498.808,25.5,511.45,9.8127312,1.00027841
511516250,0,4062,0,7491.89,25.5,511.51625,9.8127312,1.00027841
511582500,0,4093,0,7484.572,25.5,511.5825,9.8127312,1.00027841
511648750,0,4102,0,7474.072,25.5,511.64875,9.8127312,1.00027841
511715000,0,4099,0,7465.996,25.5,511.715,9.8127312,1.00027841
511781250,0,4089,0,7453.992,25.5,511.78125,9.8127312,1.00027841
511847500,0,4092,0,7444.119,25.5,511.8475,9.8127312,1.00027841
511913750,0,4075,0,7433.958,25.5,511.91375,9.8127312,1.00027841
511980000,0,4096,0,7427.607,25.5,511.98,9.8127312,1.00027841
512046250,0,4112,0,7414.431,25.5,512.04625,9.8127312,1.00027841
512112500,0,4118,0,7407.085,25.5,512.1125,9.8127312,1.00027841
512178750,0,4098,0,7400.137,25.5,512.17875,9.8127312,1.00027841
512245000,0,4092,0,7391.236,25.5,512.245,9.8127312,1.00027841
512311250,0,4078,0,7382.62,25.5,512.31125,9.8127312,1.00027841
512377500,0,4077,0,7374.758,25.5,512.3775,9.8127312,1.00027841
512443750,0,4140,0,7366.19,25.5,512.44375,9.8127312,1.00027841
512510000,0,4078,0,7356.522,25.5,512.51,9.8127312,1.00027841
512576250,0,4063,0,7349.217,25.5,512.57625,9.8127312,1.00027841
512642500,0,4104,0,7336.998,25.5,512.6425,9.8127312,1.00027841
512708750,0,4083,0,7332.578,25.5,512.70875,9.8127312,1.00027841
512775000,0,4086,0,7321.398,25.5,512.775,9.8127312,1.00027841
512841250,0,4084,0,7312.728,25.5,512.84125,9.8127312,1.00027841
512907500,0,4098,0,7303.312,25.5,512.9075,9.8127312,1.00027841
512973750,0,4099,0,7291.473,25.5,512.97375,9.8127312,1.00027841
513040000,0,4095,0,7287.498,25.5,513.04,9.8127312,1.00027841
513106250,0,4116,0,7275.298,25.5,513.10625,9.8127312,1.00027841
513172500,0,4087,0,7270.293,25.5,513.1725,9.8127312,1.00027841
513238750,0,4101,0,7257.329,25.5,513.23875,9.8127312,1.00027841
513305000,0,4092,0,7254.915,25.5,513.305,9.8127312,1.00027841
513371250,0,4080,0,7240.478,25.5,513.37125,9.8127312,1.00027841
513437500,0,4089,0,7235.481,25.5,513.4375,9.8127312,1.00027841
513503750,0,4101,0,7222.473,25.5,513.50375,9.8127312,1.00027841
513570000,0,4082,0,7215.573,25.5,513.57,9.8127312,1.00027841
513636250,0,4089,0,7206.775,25.5,513.63625,9.8127312,1.00027841
513702500,0,4084,0,7202.044,25.5,513.7025,9.8127312,1.00027841
513768750,0,4080,0,7188.823,25.5,513.76875,9.8127312,1.00027841
513835000,0,4102,0,7183.048,25.5,513.835,9.8127312,1.00027841
513901250,0,4101,0,7171.851,25.5,513.90125,9.8127312,1.00027841
513967500,0,4089,0,7161.361,25.5,513.9675,9.8127312,1.00027841
514033750,0,4107,0,7155.645,25.5,514.03375,9.8127312,1.00027841
514100000,0,4087,0,7143.402,25.5,514.1,9.8127312,1.00027841
514166250,0,4118,0,7136.711,25.5,514.16625,9.8127312,1.00027841
514232500,0,4121,0,7127.243,25.5,514.2325,9.8127312,1.00027841
514298750,0,4123,0,7116.1,25.5,514.29875,9.8127312,1.00027841
514365000,0,4090,0,7110.552,25.5,514.365,9.8127312,1.00027841
514431250,0,4075,0,7103.478,25.5,514.43125,9.8124264,1.000247339
514497500,0,4104,0,7093.445,25.5,514.4975,9.8124264,1.000247339
514563750,0,4116,0,7086.272,25.5,514.56375,9.8124264,1.000247339
514630000,0,4102,0,7070.768,25.5,514.63,9.8124264,1.000247339
514696250,0,4090,0,7065.823,25.5,514.69625,9.8124264,1.000247339
514762500,0,4097,0,7059.478,25.5,514.7625,9.8124264,1.000247339
514828750,0,4094,0,7050.172,25.5,514.82875,9.8124264,1.000247339
514895000,0,4069,0,7040.564,25.5,514.895,9.8124264,1.000247339
514961250,0,4116,0,7030.743,25.5,514.96125,9.8124264,1.000247339
515027500,0,4100,0,7027.374,25.5,515.0275,9.8124264,1.000247339
515093750,0,4076,0,7014.275,25.5,515.09375,9.8124264,1.000247339
515160000,0,4097,0,7006.118,25.5,515.16,9.8124264,1.000247339
515226250,0,4110,0,6997.967,25.5,515.22625,9.8124264,1.000247339
515292500,0,4094,0,6991.667,25.5,515.2925,9.8124264,1.000247339
