time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2
477728750,0,2700,0,3965.467,25.5,477.72875,-6.4995552,-0.662543853,,14.72401589,0.258786239
477795000,0,2676,0,4030.858,25.5,477.795,-6.3989712,-0.652290642,,-3.848750779,-2.975269541
477861250,0,2638,0,4104.345,25.5,477.86125,-6.2996064,-0.642161713,,-6.866390469,2.377946812
477927500,0,2605,0,4168.534,25.5,477.9275,-6.2017656,-0.632188135,,-15.3136325,-1.077509975
477993750,0,2543,0,4237.893,25.5,477.99375,-6.1057536,-0.622400979,,6.559765298,1.12220573
478060000,0,2491,0,4306.386,25.5,478.06,-6.0109608,-0.612738104,,19.09950984,2.937723515
478126250,0,2471,0,4371.918,25.5,478.12625,-5.917692,-0.603230581,,0.554073389,2.272848339
478192500,0,2450,0,4435.719,25.5,478.1925,-5.8259472,-0.59387841,,-17.46937074,0.354207246
478258750,0,2417,0,4500.422,25.5,478.25875,-5.7354216,-0.58465052,,-22.07645998,-0.18851921
478325000,0,2354,0,4567.403,25.5,478.325,-5.64642,-0.575577982,,3.782025281,2.018329077
478391250,0,2303,0,4630.69,25.5,478.39125,-5.5586376,-0.566629725,,18.63007921,0.998867364
478457500,0,2276,0,4697.839,25.5,478.4575,-5.4720744,-0.557805749,,8.77266908,4.308171629
478523750,0,2234,0,4760.391,25.5,478.52375,-5.3870352,-0.549137125,,15.76116795,3.483568175
478590000,0,2204,0,4821.643,25.5,478.59,-5.3032152,-0.540592783,,11.07148418,1.820675222
478656250,0,2201,0,4882.638,25.5,478.65625,-5.2206144,-0.532172722,,-20.87172484,0.359458583
478722500,0,2146,0,4941.853,25.5,478.7225,-5.1392328,-0.523876942,,0.70890089,-2.426843081
478788750,0,2100,0,5007.099,25.5,478.78875,-5.0590704,-0.515705443,,12.78611519,1.271099235
478855000,0,2094,0,5067.025,25.5,478.855,-4.9801272,-0.507658226,,-13.77786553,0.099989861
478921250,0,2047,0,5126.209,25.5,478.92125,-4.9020984,-0.49970422,,-0.02203482,-1.365380283
478987500,0,2010,0,5187.246,25.5,478.9875,-4.8252888,-0.491874495,,5.248256477,-0.530126684
479053750,0,1997,0,5244.913,25.5,479.05375,-4.7496984,-0.484169052,,-13.48866724,-2.62151656
479120000,0,1941,0,5305.239,25.5,479.12,-4.6753272,-0.47658789,,11.79151247,-1.614324228
479186250,0,1946,0,5362.202,25.5,479.18625,-4.6018704,-0.469099939,,-24.33619711,-3.529188126
479252500,0,1906,0,5423.855,25.5,479.2525,-4.5296328,-0.461736269,,-14.35959279,-0.316818271
479318750,0,1849,0,5477.874,25.5,479.31875,-4.4583096,-0.45446581,,13.2769677,-4.304165851
479385000,0,1849,0,5538.947,25.5,479.385,-4.3879008,-0.447288563,,-16.11517805,-0.804606144
479451250,0,1814,0,5595.037,25.5,479.45125,-4.3187112,-0.440235596,,-10.23646755,-1.857705455
479517500,0,1783,0,5655.453,25.5,479.5175,-4.250436,-0.433275841,,-7.817567661,1.843497966
479583750,0,1768,0,5707.038,25.5,479.58375,-4.1830752,-0.426409297,,-21.26656001,-2.861161849
479650000,0,1705,0,5767.581,25.5,479.65,-4.1166288,-0.419635963,,13.98154774,1.81781055
479716250,0,1687,0,5820.637,25.5,479.71625,-4.0514016,-0.412986911,,4.735122317,-0.569153369
479782500,0,1661,0,5872.77,25.5,479.7825,-3.986784,-0.4064,,4.278404002,-3.45779082
479848750,0,1650,0,5931.057,25.5,479.84875,-3.9230808,-0.3999063,,-11.76587603,0.225772828
479915000,0,1585,0,5986.066,25.5,479.915,-3.8605968,-0.393536881,,27.31261589,1.046588145
479981250,0,1580,0,6041.41,25.5,479.98125,-3.7987224,-0.387229602,,6.339570796,2.618297154
480047500,0,1554,0,6090.632,25.5,480.0475,-3.7377624,-0.381015535,,7.237532699,-1.519920392
480113750,0,1536,0,6147.528,25.5,480.11375,-3.6777168,-0.374894679,,0.404294243,2.426005843
480180000,0,1511,0,6199.006,25.5,480.18,-3.6182808,-0.368835963,,0.474911258,1.363130321
480246250,0,1466,0,6252.96,25.5,480.24625,-3.5597592,-0.362870459,,20.90440964,3.182609576
480312500,0,1447,0,6303.109,25.5,480.3125,-3.502152,-0.356998165,,15.40086882,1.602583549
480378750,0,1419,0,6354.125,25.5,480.37875,-3.4454592,-0.351219083,,20.42097993,1.293866225
480445000,0,1379,0,6401.61,25.5,480.445,-3.389376,-0.345502141,,36.7004015,-2.144444646
480511250,0,1389,0,6454.013,25.5,480.51125,-3.3339024,-0.339847339,,3.048744672,-0.265063071
480577500,0,1361,0,6505.303,25.5,480.5775,-3.2793432,-0.334285749,,8.523856718,0.900673387
480643750,0,1347,0,6555.83,25.5,480.64375,-3.2256984,-0.32881737,,0.708992551,1.699402098
480710000,0,1339,0,6606.868,25.5,480.71,-3.1726632,-0.323411131,,-13.74345765,3.404486405
480776250,0,1305,0,6651.476,25.5,480.77625,-3.1202376,-0.318067034,,-1.925645229,-0.926875936
480842500,0,1254,0,6702,25.5,480.8425,-3.0687264,-0.312816147,,28.10275945,1.049389431
480908750,0,1266,0,6747.281,25.5,480.90875,-3.0178248,-0.307627401,,-5.014712093,-1.826724675
480975000,0,1269,0,6793.518,25.5,480.975,-2.9675328,-0.302500795,,-28.97881194,-3.357903184
481041250,0,1249,0,6843.472,25.5,481.04125,-2.9181552,-0.297467401,,-29.64210976,-0.785703507
481107500,0,1204,0,6894.504,25.5,481.1075,-2.8690824,-0.292465076,,-5.522175565,3.251297765
481173750,0,1186,0,6937.244,25.5,481.17375,-2.820924,-0.287555963,,-7.804724934,-0.619843617
481240000,0,1170,0,6982.698,25.5,481.24,-2.7733752,-0.282708991,,-11.92555197,-1.394970941
481306250,0,1126,0,7032.933,25.5,481.30625,-2.726436,-0.277924159,,12.54446417,2.993182243
481372500,0,1129,0,7076.867,25.5,481.3725,-2.6804112,-0.273232538,,-9.374188159,1.460247728
481438750,0,1119,0,7119.209,25.5,481.43875,-2.6346912,-0.268571988,,-18.08480521,-1.286728918
481505000,0,1090,0,7165.787,25.5,481.505,-2.5895808,-0.263973578,,-8.039785142,0.580060782
481571250,0,1083,0,7209.571,25.5,481.57125,-2.54508,-0.259437309,,-19.74841564,0.027526581
481637500,0,1034,0,7251.362,25.5,481.6375,-2.5011888,-0.25496318,,10.74881565,-2.141703071
481703750,0,1040,0,7296.024,25.5,481.70375,-2.458212,-0.250582263,,-13.55944507,-1.067636443
481770000,0,1017,0,7338.339,25.5,481.77,-2.41554,-0.246232416,,-7.511723946,-1.969703341
481836250,0,1002,0,7381.63,25.5,481.83625,-2.3731728,-0.241913639,,-10.2560154,-1.524903195
481902500,0,967,0,7427.726,25.5,481.9025,-2.33172,-0.237688073,,7.507538025,2.094012751
481968750,0,985,0,7469.887,25.5,481.96875,-2.2908768,-0.233524648,,-28.2165456,2.145840448
482035000,0,944,0,7507.521,25.5,482.035,-2.2503384,-0.229392294,,-4.12821014,-1.962229354
482101250,0,905,0,7550.847,25.5,482.10125,-2.2104096,-0.22532208,,18.14189288,-0.013095135
482167500,0,900,0,7590.175,25.5,482.1675,-2.1710904,-0.221314006,,6.607845351,-1.69711738
482233750,0,908,0,7631.582,25.5,482.23375,-2.1323808,-0.217368073,,-17.31514716,-0.939959155
482300000,0,879,0,7675.73,25.5,482.3,-2.093976,-0.213453211,,-3.803096865,2.920782549
482366250,0,850,0,7713.763,25.5,482.36625,-2.0561808,-0.209600489,,8.868330245,1.026935594
482432500,0,839,0,7753.517,25.5,482.4325,-2.0189952,-0.205809908,,4.256424059,1.212897521
482498750,0,826,0,7786.756,25.5,482.49875,-1.9821144,-0.202050398,,2.547932383,-4.757211391
482565000,0,821,0,7828.921,25.5,482.565,-1.9458432,-0.198353028,,-8.26568739,-1.44442577
482631250,0,821,0,7866.718,25.5,482.63125,-1.9098768,-0.194686728,,-22.75754763,-2.142493072
482697500,0,765,0,7905.794,25.5,482.6975,-1.87452,-0.191082569,,18.4181971,-1.206745723
482763750,0,758,0,7948.42,25.5,482.76375,-1.8397728,-0.18754055,,11.03077425,3.633374696
482830000,0,748,0,7981.044,25.5,482.83,-1.8053304,-0.184029602,,6.444462166,-1.176621227
482896250,0,757,0,8017.506,25.5,482.89625,-1.7714976,-0.180580795,,-17.18306437,-1.797376393
482962500,0,750,0,8055.965,25.5,482.9625,-1.7379696,-0.177163058,,-23.95598546,-0.06757306
483028750,0,685,0,8091.921,25.5,483.02875,-1.7047464,-0.173776391,,27.19980074,-0.493265157
483095000,0,684,0,8127.123,25.5,483.095,-1.6721328,-0.170451865,,14.31071428,-1.322830391
483161250,0,694,0,8163.386,25.5,483.16125,-1.6401288,-0.16718948,,-9.060552131,-0.745210799
483227500,0,707,0,8198.514,25.5,483.2275,-1.6084296,-0.163958165,,-34.46798187,-0.953843914
483293750,0,645,0,8233.3,25.5,483.29375,-1.5770352,-0.16075792,,14.32456936,-1.159365528
483360000,0,640,0,8272.495,25.5,483.36,-1.5462504,-0.157619817,,5.613188232,3.389467359
483426250,0,641,0,8304.623,25.5,483.42625,-1.5157704,-0.154512783,,-7.122298591,1.214729778
483492500,0,633,0,8340.324,25.5,483.4925,-1.4855952,-0.15143682,,-12.18655195,2.955723093
483558750,0,606,0,8368.864,25.5,483.55875,-1.4560296,-0.148422997,,2.820676025,-2.12131387
483625000,0,567,0,8407.344,25.5,483.625,-1.4267688,-0.145440245,,29.66414652,3.082866524
483691250,0,594,0,8437.252,25.5,483.69125,-1.3978128,-0.142488563,,-9.713036924,0.055525126
483757500,0,569,0,8469.112,25.5,483.7575,-1.3694664,-0.139599021,,2.979402698,-0.67963163
483823750,0,579,0,8499.902,25.5,483.82375,-1.3414248,-0.13674055,,-17.92503222,-2.147725498
483890000,0,548,0,8535.617,25.5,483.89,-1.313688,-0.13391315,,1.338091305,1.6479573
483956250,0,530,0,8565.012,25.5,483.95625,-1.286256,-0.13111682,,7.247392069,-0.540463193
484022500,0,520,0,8595.685,25.5,484.0225,-1.2594336,-0.12838263,,6.395015048,-1.113180811
484088750,0,518,0,8628.075,25.5,484.08875,-1.232916,-0.125679511,,-2.651695595,0.365390641
484155000,0,473,0,8657.579,25.5,484.155,-1.2067032,-0.123007462,,30.90322647,-0.707325713
484221250,0,496,0,8686.263,25.5,484.22125,-1.1807952,-0.120366483,,-2.340315092,-2.266143433
484287500,0,496,0,8715.813,25.5,484.2875,-1.1554968,-0.117787645,,-13.09555327,-2.627205865
484353750,0,457,0,8747.491,25.5,484.35375,-1.1301984,-0.115208807,,14.97973503,-0.52707412
484420000,0,451,0,8777.095,25.5,484.42,-1.1055096,-0.11269211,,10.98689203,-0.169346244
484486250,0,456,0,8806.519,25.5,484.48625,-1.0811256,-0.110206483,,-4.204460095,0.339473613
484552500,0,459,0,8832.318,25.5,484.5525,-1.0570464,-0.107751927,,-16.78222742,-2.44768703
484618750,0,436,0,8863.406,25.5,484.61875,-1.033272,-0.10532844,,-3.951357875,0.383299137
484685000,0,413,0,8891.961,25.5,484.685,-1.0098024,-0.102936024,,9.307553842,1.009158875
484751250,0,426,0,8913.981,25.5,484.75125,-0.9866376,-0.100574679,,-13.55911819,-4.571671319
484817500,0,408,0,8946.329,25.5,484.8175,-0.9640824,-0.098275474,,-4.840403835,0.501820405
484883750,0,369,0,8972.337,25.5,484.88375,-0.9415272,-0.095976269,,24.34779145,-0.43741782
484950000,0,344,0,8999.459,25.5,484.95,-0.9195816,-0.093739205,,40.54422927,0.062544302
485016250,0,366,0,9025.782,25.5,485.01625,-0.897636,-0.091502141,,8.821264027,0.088754663
485082500,0,377,0,9053.517,25.5,485.0825,-0.8763,-0.089327217,,-11.04319575,1.850550322
485148750,0,360,0,9078.024,25.5,485.14875,-0.8552688,-0.087183364,,-2.173516138,0.70886811
485215000,0,361,0,9104.718,25.5,485.215,-0.8342376,-0.085039511,,-12.37248271,2.077241967
485281250,0,329,0,9125.814,25.5,485.28125,-0.813816,-0.082957798,,11.58928533,-1.831313047
485347500,0,322,0,9153.554,25.5,485.3475,-0.7936992,-0.080907156,,9.906761603,1.227131592
485413750,0,325,0,9177.272,25.5,485.41375,-0.7735824,-0.078856514,,-1.403670165,0.583896353
485480000,0,311,0,9201.224,25.5,485.48,-0.7540752,-0.076868012,,3.988424367,0.496455988
485546250,0,307,0,9224.631,25.5,485.54625,-0.734568,-0.074879511,,0.304756091,0.182721341
485612500,0,290,0,9248.126,25.5,485.6125,-0.7156704,-0.07295315,,9.544415193,0.276690048
485678750,0,316,0,9268.785,25.5,485.67875,-0.6970776,-0.071057859,,-24.75104207,-2.146750667
485745000,0,261,0,9293.081,25.5,485.745,-0.6784848,-0.069162569,,23.27507241,-0.614547692
485811250,0,265,0,9317.4,25.5,485.81125,-0.6601968,-0.067298349,,11.6344509,1.258109076
485877500,0,286,0,9336.094,25.5,485.8775,-0.6425184,-0.065496269,,-17.65328643,-2.178437681
485943750,0,253,0,9362.254,25.5,485.94375,-0.62484,-0.06369419,,8.145886133,2.16941811
486010000,0,260,0,9382.322,25.5,486.01,-0.6074664,-0.06192318,,-5.421579724,0.74027267
486076250,0,248,0,9405.2,25.5,486.07625,-0.5903976,-0.060183242,,-1.086543641,2.436999462
486142500,0,250,0,9424.728,25.5,486.1425,-0.5736336,-0.058474373,,-9.704381036,1.098228436
486208750,0,238,0,9444.956,25.5,486.20875,-0.5571744,-0.056796575,,-4.722964832,0.773808494
486275000,0,218,0,9462.22,25.5,486.275,-0.54102,-0.055149847,,8.195868702,-2.2001492
486341250,0,207,0,9483.629,25.5,486.34125,-0.5251704,-0.05353419,,12.81754049,-0.715053883
486407500,0,222,0,9505.902,25.5,486.4075,-0.5093208,-0.051918532,,-8.93817436,1.945958674
486473750,0,205,0,9522.448,25.5,486.47375,-0.493776,-0.050333945,,1.997090691,-0.806835454
486540000,0,184,0,9542.962,25.5,486.54,-0.4788408,-0.048811498,,16.68880787,0.719046443
486606250,0,185,0,9559.803,25.5,486.60625,-0.4639056,-0.047289052,,9.31696803,-1.114764446
486672500,0,176,0,9580.221,25.5,486.6725,-0.4492752,-0.045797676,,11.67415927,0.938303912
486738750,0,180,0,9595.232,25.5,486.73875,-0.4349496,-0.04433737,,1.882952519,-2.104986121
486805000,0,184,0,9616.346,25.5,486.805,-0.420624,-0.042877064,,-7.705244083,1.265029523
486871250,0,188,0,9633.39,25.5,486.87125,-0.406908,-0.041478899,,-17.74850244,0.875330666
486937500,0,150,0,9651.935,25.5,486.9375,-0.393192,-0.040080734,,14.99178513,2.295846289
487003750,0,176,0,9666.37,25.5,487.00375,-0.3797808,-0.038713639,,-17.14028639,-0.085368267
487070000,0,163,0,9683.661,25.5,487.07,-0.3666744,-0.037377615,,-9.376351601,0.699307239
487136250,0,153,0,9697.311,25.5,487.13625,-0.3538728,-0.036072661,,-4.41064428,-1.850264824
487202500,0,117,0,9717.83,25.5,487.2025,-0.3410712,-0.034767706,,25.75316714,2.77823406
487268750,0,151,0,9731.664,25.5,487.26875,-0.3288792,-0.033524893,,-13.40448969,1.028254812
487335000,0,123,0,9744.329,25.5,487.335,-0.3166872,-0.03228208,,9.22772021,-1.583943603
487401250,0,110,0,9760.425,25.5,487.40125,-0.3048,-0.031070336,,18.19486,-0.458141356
487467500,0,115,0,9774.787,25.5,487.4675,-0.2929128,-0.029858593,,8.265318959,-0.75991655
487533750,0,136,0,9788.771,25.5,487.53375,-0.2816352,-0.028708991,,-17.7693021,-1.135201222
487600000,0,123,0,9806.168,25.5,487.6,-0.2703576,-0.027559388,,-9.939504461,2.210100243
487666250,0,97,0,9817.191,25.5,487.66625,-0.2593848,-0.026440856,,11.38472595,-0.515277325
487732500,0,115,0,9832.278,25.5,487.7325,-0.2487168,-0.025353394,,-10.16882639,1.129662516
487798750,0,115,0,9843.485,25.5,487.79875,-0.2383536,-0.024297003,,-14.90553674,-0.801207786
487865000,0,100,0,9855.708,25.5,487.865,-0.2279904,-0.023240612,,-4.246199104,-1.411746599
487931250,0,109,0,9867.814,25.5,487.93125,-0.217932,-0.022215291,,-17.76431395,-1.835603588
487997500,0,86,0,9878.638,25.5,487.9975,-0.2081784,-0.02122104,,1.574007788,-3.238071687
488063750,0,80,0,9894.88,25.5,488.06375,-0.1987296,-0.020257859,,3.861323737,1.080809338
488130000,0,107,0,9906.066,25.5,488.13,-0.1892808,-0.019294679,,-27.35054443,0.646740806
488196250,0,97,0,9918.39,25.5,488.19625,-0.1801368,-0.018362569,,-20.85308321,1.654148967
488262500,0,77,0,9927.133,25.5,488.2625,-0.1712976,-0.017461529,,-5.284758434,-0.617411099
488328750,0,49,0,9941.359,25.5,488.32875,-0.1627632,-0.01659156,,19.30765294,2.895707692
488395000,0,46,0,9950.681,25.5,488.395,-0.1542288,-0.01572159,,18.76109927,1.808196434
488461250,0,50,0,9958.313,25.5,488.46125,-0.1459992,-0.014882691,,10.96899655,-0.668979144
488527500,0,57,0,9971.634,25.5,488.5275,-0.1380744,-0.014074862,,1.550682623,2.84407571
488593750,0,24,0,9974.033,25.5,488.59375,-0.1304544,-0.013298104,,31.32990206,-4.263426743
488660000,0,79,0,9986.35,25.5,488.66,-0.1228344,-0.012521346,,-27.66838911,-1.151208735
488726250,0,55,0,9993.684,25.5,488.72625,-0.1155192,-0.011775657,,-6.219636879,-2.722400988
488792500,0,48,0,10003.65,25.5,488.7925,-0.1085088,-0.01106104,,-2.553849711,-1.360225146
488858750,0,53,0,10015.178,25.5,488.85875,-0.1018032,-0.010377492,,-9.942301024,1.864211887
488925000,0,39,0,10023.892,25.5,488.925,-0.0950976,-0.009693945,,1.389538906,2.573987089
488991250,0,57,0,10028.593,25.5,488.99125,-0.0890016,-0.009072538,,-19.13063746,-0.427872202
489057500,0,26,0,10033.509,25.5,489.0575,-0.0829056,-0.008451131,,9.301210171,-2.917172171
489123750,0,57,0,10043.246,25.5,489.12375,-0.0771144,-0.007860795,,-24.09715183,-0.283712513
489190000,0,22,0,10049.254,25.5,489.19,-0.0713232,-0.007270459,,8.763724531,-1.082133596
489256250,0,32,0,10056.212,25.5,489.25625,-0.0658368,-0.006711193,,-4.201028753,-0.630050749
489322500,0,22,0,10063.854,25.5,489.3225,-0.0603504,-0.006151927,,4.173207112,0.804874617
489388750,0,13,0,10065.968,25.5,489.38875,-0.0551688,-0.005623731,,10.98164095,-2.989284975
489455000,0,22,0,10074.168,25.5,489.455,-0.050292,-0.005126606,,-0.596626692,-0.399016897
489521250,0,45,0,10083.316,25.5,489.52125,-0.0454152,-0.00462948,,-25.61255656,3.438395068
489587500,0,24,0,10084.069,25.5,489.5875,-0.0408432,-0.004163425,,-6.029616326,-0.822121114
489653750,0,14,0,10088.111,25.5,489.65375,-0.0362712,-0.00369737,,1.501719161,-1.494941206
489720000,0,36,0,10091.577,25.5,489.72,-0.032004,-0.003262385,,-21.79809672,-2.444533615
489786250,0,1,0,10098.074,25.5,489.78625,-0.0277368,-0.002827401,,11.40170211,-0.067265557
489852500,0,6,0,10099.085,25.5,489.8525,-0.0237744,-0.002423486,,4.636554447,-2.876817606
489918750,0,-1,0,10107.162,25.5,489.91875,-0.0201168,-0.002050642,,9.719504092,1.677113411
489985000,0,15,0,10105.471,25.5,489.985,-0.016764,-0.001708869,,-7.243787963,-3.238999611
490051250,0,6,0,10110.226,25.5,490.05125,-0.013716,-0.001398165,,0.088060447,-1.411911202
490117500,0,2,0,10113.712,25.5,490.1175,-0.0109728,-0.001118532,,3.258125135,-0.557186138
490183750,0,3,0,10115.952,25.5,490.18375,-0.0085344,-0.000869969,,0.905385873,-0.649819514
490250000,0,5,0,10118.543,25.5,490.25,-0.0064008,-0.000652477,,-1.430678904,-0.094850214
490316250,0,-2,0,10117.756,25.5,490.31625,-0.004572,-0.000466055,,4.138679766,-2.621367072
490382500,0,-6,0,10121.716,25.5,490.3825,-0.003048,-0.000310703,,8.19967992,-0.102302237
490448750,0,1,0,10123.342,25.5,490.44875,-0.0018288,-0.000186422,,0.32454856,0.379440453
490515000,0,4,0,10122.83,25.5,490.515,-0.0009144,-9.3211E-05,,-3.362377073,-0.980956563
490581250,0,28,0,10126.93,25.5,490.58125,-0.0003048,-3.10703E-05,,-27.55009726,2.568524727
490647500,0,-5,0,10122.438,25.5,490.6475,0,0,,5.344600187,-2.176898783
490713750,0,-29,0,10124.226,25.5,490.71375,0.0039624,0.000403914,,28.04552118,-0.345020608
490780000,0,7,0,10126.81,25.5,490.78,0.0271272,0.00276526,,-17.88160874,2.578616729
490846250,0,-22,0,10123.651,25.5,490.84625,0.0707136,0.007208318,,-6.63990327,0.055848339
490912500,0,-65,0,10119.796,25.5,490.9125,0.134112,0.013670948,,9.455246773,-2.868431526
490978750,0,-96,0,10119.701,25.5,490.97875,0.2170176,0.02212208,,5.608396273,-1.738615117
491045000,0,-150,0,10121.216,25.5,491.045,0.318516,0.032468502,,17.87808133,1.289931559
491111250,0,-205,0,10117.951,25.5,491.11125,0.4383024,0.044679144,,22.31370881,-0.173206747
491177500,0,-231,0,10116.705,25.5,491.1775,0.5748528,0.058598654,,-8.544415529,0.665587982
491243750,0,-290,0,10111.731,25.5,491.24375,0.7275576,0.074164893,,-13.06430941,-1.943565298
491310000,0,-376,0,10109.216,25.5,491.31,0.8948928,0.091222508,,2.978832997,-1.820105284
491376250,0,-440,0,10112.092,25.5,491.37625,1.075944,0.109678287,,-8.44769252,3.964780847
491442500,0,-536,0,10102.347,25.5,491.4425,1.2691872,0.129376881,,6.601072662,-2.607470324
491508750,0,-622,0,10099.684,25.5,491.50875,1.473708,0.150225076,,6.722832476,-1.837529521
491575000,0,-695,0,10097.827,25.5,491.575,1.6873728,0.172005382,,-9.016024039,-0.011894725
491641250,0,-809,0,10094.444,25.5,491.64125,1.9098768,0.194686728,,11.86740122,0.533805541
491707500,0,-893,0,10094.188,25.5,491.7075,2.1387816,0.21802055,,0.829826396,4.44634224
491773750,0,-986,0,10084.222,25.5,491.77375,2.3734776,0.241944709,,-4.267086487,-1.119646359
491840000,0,-1082,0,10081.331,25.5,491.84,2.6127456,0.266334924,,-8.532275619,0.612630302
491906250,0,-1203,0,10076.114,25.5,491.90625,2.8547568,0.291004771,,11.62995646,0.237951196
491972500,0,-1306,0,10070.27,25.5,491.9725,3.0989016,0.31589211,,12.68876678,-0.553570609
492038750,0,-1412,0,10067.583,25.5,492.03875,3.343656,0.34084159,,16.81412095,2.014261429
492105000,0,-1481,0,10059.097,25.5,492.105,3.5881056,0.36576,,-17.11368707,-1.022334716
492171250,0,-1606,0,10053.065,25.5,492.17125,3.831336,0.390554128,,6.565923676,-1.416316478
492237500,0,-1701,0,10045.781,25.5,492.2375,4.0724328,0.415130765,,1.04132679,-2.882027331
492303750,0,-1785,0,10041.396,25.5,492.30375,4.3107864,0.439427768,,-14.85562399,-1.274793951
492370000,0,-1903,0,10038.244,25.5,492.37,4.5454824,0.463351927,,6.087348644,1.729923819
492436250,0,-2007,0,10028.255,25.5,492.43625,4.7756064,0.486810031,,13.42050839,-1.943350774
492502500,0,-2096,0,10020.002,25.5,492.5025,5.0011584,0.50980208,,8.741111066,-3.727814067
492568750,0,-2182,0,10013.695,25.5,492.56875,5.221224,0.532234862,,2.813021472,-3.422490109
492635000,0,-2249,0,10009.984,25.5,492.635,5.4354984,0.554077309,,-19.75422487,-0.382176237
492701250,0,-2340,0,10007.492,25.5,492.70125,5.6439816,0.575329419,,-16.06100747,4.00768549
492767500,0,-2454,0,9997.715,25.5,492.7675,5.846064,0.595929052,,13.92278777,1.239009898
492833750,0,-2523,0,9988.695,25.5,492.83375,6.0414408,0.615845138,,1.229137785,-0.652738736
492900000,0,-2562,0,9981.455,25.5,492.9,6.230112,0.635077676,,-39.19931731,-0.653488841
492966250,0,-2690,0,9975.366,25.5,492.96625,6.4120776,0.653626667,,13.40450561,0.606397859
